Time_s,Longitude_deg,Latitude_deg,Altitude_m,Velocity_U_mps,Velocity_V_mps,Velocity_W_mps
35054,279.0774934,49.00082327,23207.18159,-0.123895433,-0.539432659,-0.039458385
35054.6,279.0774924,49.00082036,23207.15797,-0.123900833,-0.539433859,-0.039276252
35055,279.0774917,49.00081843,23207.14229,-0.123904427,-0.539434665,-0.039146
35055.6,279.0774907,49.00081552,23207.11887,-0.123909809,-0.539435884,-0.038937325
35056,279.07749,49.00081358,23207.10333,-0.123913392,-0.539436704,-0.038789473
35056.6,279.077489,49.00081067,23207.08013,-0.123918757,-0.539437943,-0.038554539
35057,279.0774883,49.00080873,23207.06474,-0.123922328,-0.539438776,-0.038389287
35057.6,279.0774873,49.00080583,23207.04179,-0.123927676,-0.539440036,-0.038128404
35058,279.0774866,49.00080389,23207.02658,-0.123931235,-0.539440882,-0.037945968
35058.6,279.0774856,49.00080098,23207.0039,-0.123936566,-0.539442161,-0.037659476
35059,279.0774849,49.00079904,23206.98888,-0.123940115,-0.539443021,-0.037460091
35059.6,279.0774839,49.00079614,23206.9665,-0.12394543,-0.539444319,-0.037148356
35060,279.0774832,49.0007942,23206.95169,-0.123948967,-0.539445191,-0.036932274
35060.6,279.0774822,49.00079129,23206.92963,-0.123954266,-0.539446509,-0.036595689
35061,279.0774815,49.00078935,23206.91504,-0.123957793,-0.539447394,-0.036363182
35061.6,279.0774805,49.00078644,23206.89333,-0.123963075,-0.53944873,-0.036002165
35062,279.0774798,49.00078451,23206.87899,-0.123966592,-0.539449627,-0.03575352
35062.6,279.0774788,49.0007816,23206.85765,-0.123971859,-0.539450982,-0.035368516
35063,279.0774782,49.00077966,23206.84356,-0.123975365,-0.539451892,-0.035104038
35063.6,279.0774771,49.00077675,23206.82262,-0.123980617,-0.539453265,-0.034695515
35064,279.0774765,49.00077481,23206.8088,-0.123984113,-0.539454186,-0.034415524
35064.6,279.0774754,49.00077191,23206.78829,-0.12398935,-0.539455577,-0.033983977
35065,279.0774748,49.00076997,23206.77476,-0.123992837,-0.53945651,-0.033688809
35065.6,279.0774737,49.00076706,23206.75468,-0.12399806,-0.539457918,-0.033234753
35066,279.0774731,49.00076512,23206.74145,-0.124001537,-0.539458862,-0.032924762
35066.6,279.077472,49.00076221,23206.72184,-0.124006745,-0.539460287,-0.032448737
35067,279.0774714,49.00076028,23206.70893,-0.124010213,-0.539461243,-0.032124289
35067.6,279.0774703,49.00075737,23206.68981,-0.124015408,-0.539462684,-0.031626857
35068,279.0774697,49.00075543,23206.67723,-0.124018866,-0.53946365,-0.031288334
35068.6,279.0774686,49.00075252,23206.65861,-0.124024048,-0.539465108,-0.030770078
35069,279.077468,49.00075058,23206.64638,-0.124027498,-0.539466085,-0.030417874
35069.6,279.0774669,49.00074768,23206.62829,-0.124032666,-0.539467558,-0.029879399
35070,279.0774663,49.00074574,23206.61641,-0.124036107,-0.539468545,-0.029513924
35070.6,279.0774652,49.00074283,23206.59887,-0.124041263,-0.539470033,-0.028955853
35071,279.0774646,49.00074089,23206.58737,-0.124044696,-0.53947103,-0.02857753
35071.6,279.0774635,49.00073798,23206.5704,-0.12404984,-0.539472533,-0.028000506
35072,279.0774629,49.00073604,23206.55928,-0.124053265,-0.53947354,-0.027609769
35072.6,279.0774618,49.00073314,23206.54289,-0.124058397,-0.539475057,-0.027014454
35073,279.0774612,49.0007312,23206.53217,-0.124061814,-0.539476072,-0.026611751
35073.6,279.0774602,49.00072829,23206.51639,-0.124066935,-0.539477603,-0.025998824
35074,279.0774595,49.00072635,23206.50607,-0.124070345,-0.539478628,-0.025584614
35074.6,279.0774585,49.00072344,23206.49091,-0.124075454,-0.539480171,-0.024954772
35075,279.0774578,49.00072151,23206.48102,-0.124078857,-0.539481205,-0.024529523
35075.6,279.0774568,49.0007186,23206.4665,-0.124083956,-0.539482761,-0.023883479
35076,279.0774561,49.00071666,23206.45703,-0.124087352,-0.539483802,-0.023447673
35076.6,279.0774551,49.00071375,23206.44316,-0.124092441,-0.53948537,-0.022786154
35077,279.0774544,49.00071181,23206.43414,-0.12409583,-0.539486419,-0.022340281
35077.6,279.0774534,49.00070891,23206.42094,-0.124100909,-0.539487999,-0.021664032
35078,279.0774527,49.00070697,23206.41237,-0.124104292,-0.539489055,-0.021208592
35078.6,279.0774517,49.00070406,23206.39985,-0.124109362,-0.539490645,-0.020518369
35079,279.077451,49.00070212,23206.39174,-0.124112738,-0.539491709,-0.02005387
35079.6,279.07745,49.00069921,23206.37992,-0.124117799,-0.539493309,-0.019350444
35080,279.0774493,49.00069727,23206.37228,-0.12412117,-0.539494379,-0.018877404
35080.6,279.0774483,49.00069437,23206.36116,-0.124126222,-0.539495989,-0.018161557
35081,279.0774476,49.00069243,23206.354,-0.124129588,-0.539497065,-0.017680503
35081.6,279.0774466,49.00068952,23206.34361,-0.124134632,-0.539498684,-0.016953029
35082,279.0774459,49.00068758,23206.33693,-0.124137992,-0.539499766,-0.016464493
35082.6,279.0774449,49.00068467,23206.32727,-0.124143029,-0.539501393,-0.015726197
35083,279.0774442,49.00068274,23206.32108,-0.124146384,-0.53950248,-0.015230719
35083.6,279.0774432,49.00067983,23206.31217,-0.124151413,-0.539504115,-0.014482417
35084,279.0774425,49.00067789,23206.30648,-0.124154764,-0.539505207,-0.013980543
35084.6,279.0774415,49.00067498,23206.29832,-0.124159786,-0.539506849,-0.013223059
35085,279.0774408,49.00067304,23206.29313,-0.124163132,-0.539507946,-0.012715342
35085.6,279.0774398,49.00067013,23206.28573,-0.124168149,-0.539509594,-0.011949508
35086,279.0774391,49.0006682,23206.28106,-0.124171491,-0.539510694,-0.011436505
35086.6,279.0774381,49.00066529,23206.27443,-0.124176501,-0.539512348,-0.010663163
35087,279.0774374,49.00066335,23206.27027,-0.124179839,-0.539513453,-0.010145437
35087.6,279.0774364,49.00066044,23206.26441,-0.124184843,-0.539515111,-0.009365432
35088,279.0774357,49.0006585,23206.26077,-0.124188178,-0.539516219,-0.00884355
35088.6,279.0774347,49.00065559,23206.2557,-0.124193177,-0.539517882,-0.008057737
35089,279.077434,49.00065366,23206.25258,-0.124196509,-0.539518992,-0.007532268
35089.6,279.077433,49.00065075,23206.2483,-0.124201503,-0.539520659,-0.006741505
35090,279.0774323,49.00064881,23206.24571,-0.124204832,-0.539521771,-0.006213025
35090.6,279.0774313,49.0006459,23206.24222,-0.124209822,-0.539523441,-0.005418174
35091,279.0774306,49.00064396,23206.24016,-0.124213148,-0.539524555,-0.004887258
35091.6,279.0774296,49.00064105,23206.23747,-0.124218134,-0.539526227,-0.004089186
35092,279.0774289,49.00063912,23206.23594,-0.124221458,-0.539527343,-0.003556413
35092.6,279.0774279,49.00063621,23206.23405,-0.124226441,-0.539529016,-0.00275599
35093,279.0774272,49.00063427,23206.23305,-0.124229762,-0.539530133,-0.00222194
35093.6,279.0774262,49.00063136,23206.23196,-0.124234742,-0.539531807,-0.001420037
35094,279.0774255,49.00062942,23206.2315,-0.124238061,-0.539532924,-0.00088529
35094.6,279.0774244,49.00062651,23206.23121,-0.124243039,-0.539534599,-8.27801E-05
35095,279.0774238,49.00062458,23206.23128,-0.124246356,-0.539535715,0.00045208
35095.6,279.0774227,49.00062167,23206.23179,-0.124251332,-0.53953739,0.001254325
35096,279.0774221,49.00061973,23206.2324,-0.124254648,-0.539538506,0.001788718
35096.6,279.077421,49.00061682,23206.23372,-0.124259622,-0.539540179,0.002589824
35097,279.0774204,49.00061488,23206.23486,-0.124262937,-0.539541294,0.003123168
35097.6,279.0774193,49.00061197,23206.23697,-0.124267909,-0.539542966,0.003922265
35098,279.0774187,49.00061004,23206.23865,-0.124271224,-0.539544079,0.004453967
35098.6,279.0774176,49.00060713,23206.24156,-0.124276195,-0.539545748,0.005250154
35099,279.077417,49.00060519,23206.24376,-0.124279509,-0.53954686,0.005779599
35099.6,279.0774159,49.00060228,23206.24747,-0.12428448,-0.539548526,0.006571936
35100,279.0774153,49.00060034,23206.2502,-0.124287794,-0.539549635,0.007098497
35100.6,279.0774142,49.00059743,23206.2547,-0.124292764,-0.539551297,0.007886035
35101,279.0774136,49.0005955,23206.25795,-0.124296078,-0.539552404,0.008409083
35101.6,279.0774125,49.00059259,23206.26323,-0.124301049,-0.539554061,0.009190878
35102,279.0774119,49.00059065,23206.26701,-0.124304364,-0.539555164,0.009709786
35102.6,279.0774108,49.00058774,23206.27307,-0.124309336,-0.539556816,0.010484903
35103,279.0774102,49.0005858,23206.27737,-0.12431265,-0.539557916,0.01099905
35103.6,279.0774091,49.00058289,23206.2842,-0.124317623,-0.539559562,0.011766562
35104,279.0774085,49.00058095,23206.289,-0.124320939,-0.539560658,0.012275335
35104.6,279.0774074,49.00057805,23206.29659,-0.124325914,-0.539562297,0.013034326
35105,279.0774068,49.00057611,23206.30191,-0.124329231,-0.539563388,0.013537118
35105.6,279.0774057,49.0005732,23206.31025,-0.124334207,-0.539565021,0.014286683
35106,279.077405,49.00057126,23206.31607,-0.124337526,-0.539566107,0.014782895
35106.6,279.077404,49.00056835,23206.32516,-0.124342505,-0.539567731,0.015522143
35107,279.0774033,49.00056641,23206.33146,-0.124345825,-0.539568812,0.016011185
35107.6,279.0774023,49.00056351,23206.34129,-0.124350807,-0.539570428,0.016739238
35108,279.0774016,49.00056157,23206.34808,-0.124354129,-0.539571503,0.017220529
35108.6,279.0774006,49.00055866,23206.35862,-0.124359114,-0.53957311,0.017936523
35109,279.0773999,49.00055672,23206.36589,-0.124362438,-0.539574178,0.018409494
35109.6,279.0773989,49.00055381,23206.37715,-0.124367426,-0.539575776,0.019112582
35110,279.0773982,49.00055187,23206.38488,-0.124370753,-0.539576838,0.019576673
35110.6,279.0773972,49.00054896,23206.39683,-0.124375746,-0.539578425,0.020266026
35111,279.0773965,49.00054703,23206.40503,-0.124379075,-0.53957948,0.02072069
35111.6,279.0773955,49.00054412,23206.41766,-0.124384072,-0.539581056,0.021395495
35112,279.0773948,49.00054218,23206.42631,-0.124387405,-0.539582103,0.021840198
35112.6,279.0773938,49.00053927,23206.43961,-0.124392407,-0.539583669,0.022499663
35113,279.0773931,49.00053733,23206.44869,-0.124395743,-0.539584708,0.022933883
35113.6,279.0773921,49.00053442,23206.46264,-0.124400749,-0.539586261,0.023577235
35114,279.0773914,49.00053248,23206.47215,-0.124404089,-0.539587293,0.024000465
35114.6,279.0773904,49.00052958,23206.48674,-0.124409101,-0.539588833,0.024626954
35115,279.0773897,49.00052764,23206.49667,-0.124412445,-0.539589856,0.025038699
35115.6,279.0773887,49.00052473,23206.51188,-0.124417463,-0.539591384,0.025647595
35116,279.077388,49.00052279,23206.52221,-0.12442081,-0.539592398,0.026047379
35116.6,279.077387,49.00051988,23206.53802,-0.124425834,-0.539593912,0.026637976
35117,279.0773863,49.00051794,23206.54875,-0.124429186,-0.539594917,0.027025335
35117.6,279.0773853,49.00051503,23206.56513,-0.124434217,-0.539596417,0.027596952
35118,279.0773846,49.00051309,23206.57624,-0.124437574,-0.539597412,0.02797144
35118.6,279.0773836,49.00051019,23206.59319,-0.124442612,-0.539598898,0.028523418
35119,279.0773829,49.00050825,23206.60467,-0.124445973,-0.539599883,0.028884605
35119.6,279.0773819,49.00050534,23206.62216,-0.124451018,-0.539601354,0.029416313
35120,279.0773812,49.0005034,23206.63399,-0.124454384,-0.539602329,0.029763786
35120.6,279.0773802,49.00050049,23206.652,-0.124459437,-0.539603784,0.030274618
35121,279.0773795,49.00049855,23206.66417,-0.124462809,-0.539604749,0.030607981
35121.6,279.0773785,49.00049564,23206.68268,-0.12446787,-0.539606189,0.031097358
35122,279.0773778,49.00049371,23206.69518,-0.124471247,-0.539607143,0.031416236
35122.6,279.0773768,49.0004908,23206.71417,-0.124476316,-0.539608566,0.031883605
35123,279.0773761,49.00048886,23206.72698,-0.124479699,-0.539609509,0.032187639
35123.6,279.0773751,49.00048595,23206.74642,-0.124484777,-0.539610916,0.032632476
35124,279.0773744,49.00048401,23206.75953,-0.124488165,-0.539611848,0.032921326
35124.6,279.0773734,49.0004811,23206.77941,-0.124493253,-0.539613238,0.033343137
35125,279.0773727,49.00047916,23206.7928,-0.124496647,-0.539614158,0.033616482
35125.6,279.0773717,49.00047625,23206.81308,-0.124501744,-0.539615531,0.0340148
35126,279.077371,49.00047432,23206.82674,-0.124505145,-0.53961644,0.034272339
35126.6,279.07737,49.00047141,23206.84741,-0.124510251,-0.539617794,0.034646727
35127,279.0773693,49.00046947,23206.86131,-0.124513658,-0.539618691,0.034888179
35127.6,279.0773682,49.00046656,23206.88235,-0.124518774,-0.539620028,0.03523823
35128,279.0773676,49.00046462,23206.89649,-0.124522188,-0.539620913,0.035463333
35128.6,279.0773665,49.00046171,23206.91786,-0.124527315,-0.539622231,0.035788669
35129,279.0773659,49.00045977,23206.93221,-0.124530736,-0.539623104,0.035997183
35129.6,279.0773648,49.00045686,23206.9539,-0.124535873,-0.539624403,0.036297459
35130,279.0773642,49.00045493,23206.96845,-0.124539301,-0.539625264,0.036489162
35130.6,279.0773631,49.00045202,23206.99043,-0.124544448,-0.539626545,0.036764061
35131,279.0773624,49.00045008,23207.00516,-0.124547884,-0.539627392,0.036938754
35131.6,279.0773614,49.00044717,23207.0274,-0.124553042,-0.539628654,0.037187991
35132,279.0773607,49.00044523,23207.0423,-0.124556485,-0.539629489,0.037345493
35132.6,279.0773597,49.00044232,23207.06478,-0.124561655,-0.539630732,0.037568815
35133,279.077359,49.00044038,23207.07983,-0.124565105,-0.539631554,0.037708969
35133.6,279.077358,49.00043747,23207.10251,-0.124570287,-0.539632777,0.037906153
35134,279.0773573,49.00043554,23207.11769,-0.124573745,-0.539633586,0.03802882
35134.6,279.0773563,49.00043263,23207.14056,-0.124578938,-0.53963479,0.038199675
35135,279.0773556,49.00043069,23207.15585,-0.124582404,-0.539635585,0.038304738
35135.6,279.0773546,49.00042778,23207.17888,-0.124587608,-0.539636769,0.038449104
35136,279.0773539,49.00042584,23207.19427,-0.124591082,-0.539637552,0.038536467
35136.6,279.0773529,49.00042293,23207.21743,-0.124596299,-0.539638716,0.038654215
35137,279.0773522,49.00042099,23207.2329,-0.124599781,-0.539639485,0.038723803
35137.6,279.0773512,49.00041808,23207.25616,-0.12460501,-0.539640629,0.038814837
35138,279.0773505,49.00041615,23207.27169,-0.1246085,-0.539641385,0.038866595
35138.6,279.0773495,49.00041324,23207.29503,-0.124613742,-0.539642509,0.038930849
35139,279.0773488,49.0004113,23207.3106,-0.12461724,-0.539643252,0.038964744
35139.6,279.0773478,49.00040839,23207.33399,-0.124622494,-0.539644356,0.039002183
35140,279.0773471,49.00040645,23207.34959,-0.124626001,-0.539645085,0.039018201
35140.6,279.0773461,49.00040354,23207.373,-0.124631268,-0.539646169,0.039028821
35141,279.0773454,49.0004016,23207.38861,-0.124634783,-0.539646884,0.039026971
35141.6,279.0773444,49.00039869,23207.41202,-0.124640062,-0.539647948,0.039010799
35142,279.0773437,49.00039675,23207.42761,-0.124643586,-0.53964865,0.038991109
35142.6,279.0773427,49.00039385,23207.45099,-0.124648878,-0.539649694,0.038948202
35143,279.077342,49.00039191,23207.46656,-0.124652411,-0.539650383,0.038910721
35143.6,279.077341,49.000389,23207.48988,-0.124657716,-0.539651406,0.038841167
35144,279.0773403,49.00038706,23207.5054,-0.124661257,-0.539652081,0.038785963
35144.6,279.0773392,49.00038415,23207.52865,-0.124666575,-0.539653084,0.03868988
35145,279.0773386,49.00038221,23207.5441,-0.124670124,-0.539653746,0.038617041
35145.6,279.0773375,49.0003793,23207.56723,-0.124675455,-0.53965473,0.038494577
35146,279.0773369,49.00037736,23207.58261,-0.124679013,-0.539655378,0.038404212
35146.6,279.0773358,49.00037445,23207.60561,-0.124684357,-0.539656342,0.038255543
35147,279.0773351,49.00037252,23207.62088,-0.124687924,-0.539656977,0.038147778
35147.6,279.0773341,49.00036961,23207.64372,-0.124693281,-0.53965792,0.037973112
35148,279.0773334,49.00036767,23207.65888,-0.124696857,-0.539658543,0.037848094
35148.6,279.0773324,49.00036476,23207.68152,-0.124702227,-0.539659467,0.037647663
35149,279.0773317,49.00036282,23207.69655,-0.124705811,-0.539660076,0.037505559
35149.6,279.0773307,49.00035991,23207.71898,-0.124711193,-0.53966098,0.037279627
35150,279.07733,49.00035797,23207.73386,-0.124714786,-0.539661576,0.03712062
35150.6,279.077329,49.00035506,23207.75605,-0.124720182,-0.539662461,0.036869475
35151,279.0773283,49.00035312,23207.77076,-0.124723783,-0.539663045,0.036693769
35151.6,279.0773273,49.00035022,23207.7927,-0.124729191,-0.539663911,0.03641773
35152,279.0773266,49.00034828,23207.80722,-0.124732801,-0.539664481,0.036225543
35152.6,279.0773256,49.00034537,23207.82886,-0.124738222,-0.539665328,0.035924954
35153,279.0773249,49.00034343,23207.84319,-0.12474184,-0.539665887,0.035716526
35153.6,279.0773239,49.00034052,23207.86452,-0.124747273,-0.539666715,0.035391756
35154,279.0773232,49.00033858,23207.87863,-0.1247509,-0.539667261,0.035167341
35154.6,279.0773222,49.00033567,23207.89962,-0.124756346,-0.539668071,0.034818787
35155,279.0773215,49.00033373,23207.91349,-0.12475998,-0.539668604,0.034578657
35155.6,279.0773205,49.00033082,23207.93413,-0.124765438,-0.539669396,0.034206739
35156,279.0773198,49.00032888,23207.94776,-0.124769081,-0.539669918,0.033951183
35156.6,279.0773188,49.00032598,23207.96801,-0.124774551,-0.539670692,0.033556346
35157,279.0773181,49.00032404,23207.98137,-0.124778201,-0.539671202,0.033285668
35157.6,279.077317,49.00032113,23208.00122,-0.124783683,-0.539671958,0.032868381
35158,279.0773164,49.00031919,23208.0143,-0.124787341,-0.539672457,0.032582902
35158.6,279.0773153,49.00031628,23208.03372,-0.124792835,-0.539673196,0.032143657
35159,279.0773147,49.00031434,23208.04651,-0.1247965,-0.539673684,0.031843712
35159.6,279.0773136,49.00031143,23208.06548,-0.124802005,-0.539674406,0.031383023
35160,279.0773129,49.00030949,23208.07797,-0.124805678,-0.539674883,0.031068963
35160.6,279.0773119,49.00030658,23208.09646,-0.124811194,-0.539675589,0.030587367
35161,279.0773112,49.00030464,23208.10863,-0.124814874,-0.539676054,0.030259557
35161.6,279.0773102,49.00030174,23208.12663,-0.124820401,-0.539676745,0.029757611
35162,279.0773095,49.0002998,23208.13846,-0.124824088,-0.5396772,0.029416429
35162.6,279.0773085,49.00029689,23208.15596,-0.124829625,-0.539677875,0.028894713
35163,279.0773078,49.00029495,23208.16744,-0.124833319,-0.539678319,0.02854055
35163.6,279.0773068,49.00029204,23208.1844,-0.124838866,-0.539678979,0.027999661
35164,279.0773061,49.0002901,23208.19552,-0.124842567,-0.539679414,0.027632924
35164.6,279.0773051,49.00028719,23208.21193,-0.124848123,-0.539680059,0.027073479
35165,279.0773044,49.00028525,23208.22268,-0.124851831,-0.539680485,0.026694585
35165.6,279.0773034,49.00028234,23208.23853,-0.124857396,-0.539681116,0.026117221
35166,279.0773027,49.0002804,23208.24889,-0.12486111,-0.539681532,0.0257266
35166.6,279.0773017,49.0002775,23208.26415,-0.124866685,-0.53968215,0.025131969
35167,279.077301,49.00027556,23208.27412,-0.124870404,-0.539682557,0.024730062
35167.6,279.0773,49.00027265,23208.28877,-0.124875987,-0.539683161,0.024118836
35168,279.0772993,49.00027071,23208.29833,-0.124879712,-0.53968356,0.023706096
35168.6,279.0772982,49.0002678,23208.31237,-0.124885303,-0.539684152,0.023078962
35169,279.0772976,49.00026586,23208.32151,-0.124889033,-0.539684542,0.02265585
35169.6,279.0772965,49.00026295,23208.33491,-0.124894632,-0.539685122,0.022013511
35170,279.0772958,49.00026101,23208.34363,-0.124898367,-0.539685505,0.021580502
35170.6,279.0772948,49.0002581,23208.35638,-0.124903973,-0.539686074,0.020923674
35171,279.0772941,49.00025616,23208.36466,-0.124907712,-0.539686449,0.020481251
35171.6,279.0772931,49.00025326,23208.37675,-0.124913325,-0.539687007,0.019810666
35172,279.0772924,49.00025132,23208.38458,-0.124917069,-0.539687375,0.019359321
35172.6,279.0772914,49.00024841,23208.39599,-0.124922688,-0.539687922,0.018675723
35173,279.0772907,49.00024647,23208.40336,-0.124926436,-0.539688284,0.018215957
35173.6,279.0772897,49.00024356,23208.41408,-0.12493206,-0.539688822,0.017520104
35174,279.077289,49.00024162,23208.421,-0.124935812,-0.539689177,0.017052424
35174.6,279.077288,49.00023871,23208.43101,-0.124941442,-0.539689706,0.016345086
35175,279.0772873,49.00023677,23208.43746,-0.124945196,-0.539690056,0.015870009
35175.6,279.0772863,49.00023386,23208.44676,-0.124950831,-0.539690576,0.015151965
35176,279.0772856,49.00023192,23208.45272,-0.124954588,-0.53969092,0.014670016
35176.6,279.0772846,49.00022901,23208.46131,-0.124960227,-0.539691433,0.013942055
35177,279.0772839,49.00022708,23208.46678,-0.124963987,-0.539691772,0.013453763
35177.6,279.0772828,49.00022417,23208.47464,-0.124969629,-0.539692278,0.012716687
35178,279.0772822,49.00022223,23208.47962,-0.124973391,-0.539692612,0.012222588
35178.6,279.0772811,49.00021932,23208.48673,-0.124979036,-0.539693111,0.011477205
35179,279.0772805,49.00021738,23208.49122,-0.1249828,-0.539693442,0.01097784
35179.6,279.0772794,49.00021447,23208.49758,-0.124988448,-0.539693936,0.010224967
35180,279.0772787,49.00021253,23208.50157,-0.124992213,-0.539694263,0.009720883
35180.6,279.0772777,49.00020962,23208.50717,-0.124997863,-0.539694751,0.008961343
35181,279.077277,49.00020768,23208.51066,-0.125001629,-0.539695075,0.008453092
35181.6,279.077276,49.00020477,23208.5155,-0.12500728,-0.539695559,0.007687715
35182,279.0772753,49.00020283,23208.51847,-0.125011047,-0.53969588,0.007175851
35182.6,279.0772743,49.00019993,23208.52254,-0.125016698,-0.53969636,0.006405473
35183,279.0772736,49.00019799,23208.525,-0.125020465,-0.539696679,0.005890556
35183.6,279.0772726,49.00019508,23208.5283,-0.125026116,-0.539697157,0.005116016
35184,279.0772719,49.00019314,23208.53025,-0.125029883,-0.539697474,0.004598607
35184.6,279.0772709,49.00019023,23208.53277,-0.125035534,-0.539697949,0.003820751
35185,279.0772702,49.00018829,23208.5342,-0.1250393,-0.539698265,0.003301426
35185.6,279.0772692,49.00018538,23208.53594,-0.125044949,-0.539698738,0.002521134
35186,279.0772685,49.00018344,23208.53685,-0.125048715,-0.539699053,0.002000495
35186.6,279.0772674,49.00018053,23208.53781,-0.125054362,-0.539699526,0.001218689
35187,279.0772668,49.00017859,23208.53819,-0.125058126,-0.53969984,0.000697354
35187.6,279.0772657,49.00017568,23208.53838,-0.125063771,-0.539700313,-8.50302E-05
35188,279.077265,49.00017375,23208.53824,-0.125067534,-0.539700627,-0.000606437
35188.6,279.077264,49.00017084,23208.53764,-0.125073176,-0.5397011,-0.001388462
35189,279.0772633,49.0001689,23208.53698,-0.125076936,-0.539701416,-0.001909317
35189.6,279.0772623,49.00016599,23208.5356,-0.125082574,-0.539701889,-0.002690044
35190,279.0772616,49.00016405,23208.53442,-0.125086331,-0.539702206,-0.003209722
35190.6,279.0772606,49.00016114,23208.53226,-0.125091966,-0.539702682,-0.003988218
35191,279.0772599,49.0001592,23208.53057,-0.12509572,-0.539703,-0.004506098
35191.6,279.0772589,49.00015629,23208.52763,-0.125101349,-0.539703478,-0.005281429
35192,279.0772582,49.00015435,23208.52541,-0.1251051,-0.539703798,-0.005796891
35192.6,279.0772572,49.00015144,23208.52171,-0.125110724,-0.53970428,-0.006568132
35193,279.0772565,49.0001495,23208.51898,-0.125114471,-0.539704602,-0.00708056
35193.6,279.0772555,49.0001466,23208.5145,-0.125120089,-0.539705088,-0.007846789
35194,279.0772548,49.00014466,23208.51126,-0.125123831,-0.539705413,-0.008355571
35194.6,279.0772537,49.00014175,23208.50602,-0.125129442,-0.539705904,-0.009115873
35195,279.0772531,49.00013981,23208.50227,-0.125133181,-0.539706232,-0.009620403
35195.6,279.077252,49.0001369,23208.49627,-0.125138785,-0.539706728,-0.010373873
35196,279.0772513,49.00013496,23208.49203,-0.125142518,-0.53970706,-0.010873549
35196.6,279.0772503,49.00013205,23208.48528,-0.125148114,-0.539707562,-0.011619289
35197,279.0772496,49.00013011,23208.48053,-0.125151842,-0.539707899,-0.012113518
35197.6,279.0772486,49.0001272,23208.47305,-0.125157429,-0.539708407,-0.012850642
35198,279.0772479,49.00012526,23208.46781,-0.125161152,-0.539708749,-0.013338837
35198.6,279.0772469,49.00012235,23208.45959,-0.12516673,-0.539709264,-0.01406647
35199,279.0772462,49.00012041,23208.45387,-0.125170446,-0.539709611,-0.014548052
35199.6,279.0772452,49.00011751,23208.44492,-0.125176016,-0.539710134,-0.015265334
35200,279.0772445,49.00011557,23208.43872,-0.125179725,-0.539710486,-0.015739732
35200.6,279.0772435,49.00011266,23208.42907,-0.125185285,-0.539711018,-0.016445815
35201,279.0772428,49.00011072,23208.4224,-0.125188987,-0.539711376,-0.01691247
35201.6,279.0772417,49.00010781,23208.41204,-0.125194536,-0.539711918,-0.017606521
35202,279.0772411,49.00010587,23208.40491,-0.125198232,-0.539712282,-0.018064884
35202.6,279.07724,49.00010296,23208.39387,-0.12520377,-0.539712833,-0.018746087
35203,279.0772393,49.00010102,23208.38628,-0.125207458,-0.539713204,-0.01919562
35203.6,279.0772383,49.00009811,23208.37457,-0.125212985,-0.539713766,-0.019863177
35204,279.0772376,49.00009617,23208.36654,-0.125216665,-0.539714144,-0.020303353
35204.6,279.0772366,49.00009326,23208.35416,-0.12522218,-0.539714716,-0.020956481
35205,279.0772359,49.00009132,23208.34569,-0.125225852,-0.539715102,-0.021386787
35205.6,279.0772349,49.00008842,23208.33267,-0.125231355,-0.539715686,-0.022024726
35206,279.0772342,49.00008648,23208.32378,-0.125235019,-0.539716079,-0.02244466
35206.6,279.0772332,49.00008357,23208.31013,-0.125240508,-0.539716675,-0.02306667
35207,279.0772325,49.00008163,23208.30082,-0.125244163,-0.539717077,-0.023475745
35207.6,279.0772315,49.00007872,23208.28656,-0.12524964,-0.539717685,-0.024081105
35208,279.0772308,49.00007678,23208.27685,-0.125253286,-0.539718095,-0.024478848
35208.6,279.0772297,49.00007387,23208.26199,-0.125258749,-0.539718717,-0.02506686
35209,279.0772291,49.00007193,23208.25188,-0.125262386,-0.539719136,-0.025452814
35209.6,279.077228,49.00006902,23208.23644,-0.125267835,-0.539719771,-0.026022803
35210,279.0772273,49.00006708,23208.22596,-0.125271463,-0.539720199,-0.026396526
35210.6,279.0772263,49.00006417,23208.20996,-0.125276898,-0.539720849,-0.026947839
35211,279.0772256,49.00006223,23208.19911,-0.125280516,-0.539721286,-0.027308904
35211.6,279.0772246,49.00005933,23208.18257,-0.125285936,-0.53972195,-0.027840915
35212,279.0772239,49.00005739,23208.17137,-0.125289544,-0.539722398,-0.028188913
35212.6,279.0772229,49.00005448,23208.1543,-0.125294949,-0.539723076,-0.028701018
35213,279.0772222,49.00005254,23208.14276,-0.125298548,-0.539723534,-0.029035556
35213.6,279.0772212,49.00004963,23208.12519,-0.125303937,-0.539724228,-0.029527179
35214,279.0772205,49.00004769,23208.11332,-0.125307525,-0.539724695,-0.029847881
35214.6,279.0772194,49.00004478,23208.09527,-0.1253129,-0.539725405,-0.030318473
35215,279.0772188,49.00004284,23208.08308,-0.125316477,-0.539725884,-0.030624981
35215.6,279.0772177,49.00003993,23208.06458,-0.125321836,-0.539726609,-0.031074018
35216,279.077217,49.00003799,23208.05209,-0.125325403,-0.539727099,-0.031365992
35216.6,279.077216,49.00003508,23208.03315,-0.125330746,-0.539727841,-0.031792977
35217,279.0772153,49.00003314,23208.02038,-0.125334302,-0.539728341,-0.032070097
35217.6,279.0772143,49.00003023,23208.00101,-0.125339628,-0.5397291,-0.032474563
35218,279.0772136,49.0000283,23207.98798,-0.125343174,-0.539729611,-0.032736525
